
0.0290589 0.0187557 0.000601524
0.0290411 0.01875 0.000601524

0.0290772 0.0187616 0.000601524
0.0290589 0.0187557 0.000601524

0.0291138 0.0187733 0.000601524
0.0290983 0.0187683 0.000601524

0.0290955 0.0187674 0.000601524
0.0290772 0.0187616 0.000601524

0.0290984 0.0187683 0.000601524
0.0290955 0.0187674 0.000601524

0.0291321 0.0187791 0.000601524
0.0291138 0.0187733 0.000601524

0.0291505 0.018785 0.000601524
0.0291321 0.0187791 0.000601524

0.0292786 0.0188259 0.000601524
0.0292704 0.0188233 0.000601524

0.0292969 0.0188317 0.000601524
0.0292786 0.0188259 0.000601524

0.0291688 0.0187908 0.000601524
0.0291556 0.0187866 0.000601524

0.0291871 0.0187967 0.000601524
0.0291688 0.0187908 0.000601524

0.0292237 0.0188084 0.000601524
0.0292129 0.0188049 0.000601524

0.0292054 0.0188025 0.000601524
0.0291871 0.0187967 0.000601524

0.029213 0.0188049 0.000601524
0.0292054 0.0188025 0.000601524

0.0291556 0.0187866 0.000601524
0.0291505 0.018785 0.000601524

0.029242 0.0188142 0.000601524
0.0292237 0.0188084 0.000601524

0.0292603 0.01882 0.000601524
0.029242 0.0188142 0.000601524

0.0292704 0.0188233 0.000601524
0.0292603 0.01882 0.000601524

0.0295167 0.0189015 0.000601524
0.0295008 0.0188965 0.000601524

0.029535 0.0189073 0.000601524
0.0295167 0.0189015 0.000601524

0.0295533 0.0189131 0.000601524
0.029535 0.0189073 0.000601524

0.0295716 0.0189189 0.000601524
0.0295586 0.0189148 0.000601524

0.0295899 0.0189247 0.000601524
0.0295716 0.0189189 0.000601524

0.0295586 0.0189148 0.000601524
0.0295533 0.0189131 0.000601524

0.0293335 0.0188434 0.000601524
0.029328 0.0188416 0.000601524

0.0293152 0.0188375 0.000601524
0.0292969 0.0188317 0.000601524

0.029328 0.0188416 0.000601524
0.0293152 0.0188375 0.000601524

0.0293519 0.0188492 0.000601524
0.0293335 0.0188434 0.000601524

0.0293702 0.018855 0.000601524
0.0293519 0.0188492 0.000601524

0.0293885 0.0188608 0.000601524
0.0293855 0.0188599 0.000601524

0.0294068 0.0188666 0.000601524
0.0293885 0.0188608 0.000601524

0.0294434 0.0188782 0.000601524
0.0294432 0.0188782 0.000601524

0.0294251 0.0188725 0.000601524
0.0294068 0.0188666 0.000601524

0.0294432 0.0188782 0.000601524
0.0294251 0.0188725 0.000601524

0.0293855 0.0188599 0.000601524
0.0293702 0.018855 0.000601524

0.0294617 0.0188841 0.000601524
0.0294434 0.0188783 0.000601524

0.02948 0.0188899 0.000601524
0.0294617 0.0188841 0.000601524

0.0294983 0.0188957 0.000601524
0.02948 0.0188899 0.000601524

0.0295009 0.0188965 0.000601524
0.0294983 0.0188957 0.000601524

0.0297364 0.018971 0.000601524
0.0297324 0.0189697 0.000601524

0.0296265 0.0189363 0.000601524
0.0296164 0.0189331 0.000601524

0.0296448 0.0189421 0.000601524
0.0296265 0.0189363 0.000601524

0.0296632 0.0189479 0.000601524
0.0296448 0.0189421 0.000601524

0.0296082 0.0189305 0.000601524
0.0295899 0.0189247 0.000601524

0.0296165 0.0189331 0.000601524
0.0296082 0.0189305 0.000601524

0.0296815 0.0189537 0.000601524
0.0296744 0.0189514 0.000601524

0.0296998 0.0189594 0.000601524
0.0296815 0.0189537 0.000601524

0.0296744 0.0189514 0.000601524
0.0296632 0.0189479 0.000601524

0.0297181 0.0189652 0.000601524
0.0296998 0.0189594 0.000601524

0.0297324 0.0189697 0.000601524
0.0297181 0.0189652 0.000601524

0.0297547 0.0189768 0.000601524
0.0297364 0.018971 0.000601524

0.029773 0.0189826 0.000601524
0.0297547 0.0189768 0.000601524

0.0297913 0.0189883 0.000601524
0.0297904 0.018988 0.000601524

0.0298096 0.0189941 0.000601524
0.0297913 0.0189884 0.000601524

0.0297904 0.018988 0.000601524
0.029773 0.0189826 0.000601524

0.0298646 0.0190115 0.000601524
0.0298484 0.0190064 0.000601524

0.0298829 0.0190172 0.000601524
0.0298646 0.0190114 0.000601524

0.029828 0.0189999 0.000601524
0.0298096 0.0189941 0.000601524

0.0298463 0.0190057 0.000601524
0.029828 0.0189999 0.000601524

0.0298485 0.0190064 0.000601524
0.0298463 0.0190057 0.000601524

0.0299744 0.019046 0.000601524
0.0299648 0.019043 0.000601524

0.0299927 0.0190518 0.000601524
0.0299744 0.019046 0.000601524

0.0300293 0.0190633 0.000601524
0.0300231 0.0190613 0.000601524

0.030011 0.0190575 0.000601524
0.0299927 0.0190518 0.000601524

0.0300231 0.0190613 0.000601524
0.030011 0.0190575 0.000601524

0.0300843 0.0190805 0.000601524
0.0300815 0.0190796 0.000601524

0.0301026 0.0190862 0.000601524
0.0300843 0.0190805 0.000601524

0.0300477 0.019069 0.000601524
0.0300293 0.0190633 0.000601524

0.030066 0.0190747 0.000601524
0.0300477 0.019069 0.000601524

0.0300816 0.0190796 0.000601524
0.030066 0.0190747 0.000601524

0.0301209 0.0190919 0.000601524
0.0301026 0.0190862 0.000601524

0.0301392 0.0190977 0.000601524
0.0301209 0.0190919 0.000601524

0.0301575 0.0191034 0.000601524
0.03014 0.0190979 0.000601524

0.0301758 0.0191091 0.000601524
0.0301575 0.0191034 0.000601524

0.03014 0.0190979 0.000601524
0.0301392 0.0190977 0.000601524

0.0304505 0.0191947 0.000601524
0.0304335 0.0191895 0.000601524

0.0304688 0.0192004 0.000601524
0.0304505 0.0191947 0.000601524

0.0302125 0.0191206 0.000601524
0.0301985 0.0191162 0.000601524

0.0302308 0.0191263 0.000601524
0.0302125 0.0191206 0.000601524

0.0302491 0.019132 0.000601524
0.0302308 0.0191263 0.000601524

0.0303223 0.0191549 0.000601524
0.0303158 0.0191528 0.000601524

0.0302674 0.0191377 0.000601524
0.0302571 0.0191345 0.000601524

0.0302857 0.0191435 0.000601524
0.0302674 0.0191377 0.000601524

0.0302571 0.0191345 0.000601524
0.0302491 0.019132 0.000601524

0.030304 0.0191492 0.000601524
0.0302857 0.0191434 0.000601524

0.0303158 0.0191528 0.000601524
0.030304 0.0191492 0.000601524

0.0301941 0.0191149 0.000601524
0.0301758 0.0191091 0.000601524

0.0301985 0.0191162 0.000601524
0.0301941 0.0191149 0.000601524

0.0303406 0.0191606 0.000601524
0.0303223 0.0191549 0.000601524

0.0303589 0.0191663 0.000601524
0.0303406 0.0191606 0.000601524

0.0303773 0.019172 0.000601524
0.0303746 0.0191711 0.000601524

0.0303956 0.0191777 0.000601524
0.0303773 0.019172 0.000601524

0.0303746 0.0191711 0.000601524
0.0303589 0.0191663 0.000601524

0.0304139 0.0191834 0.000601524
0.0303956 0.0191777 0.000601524

0.0304322 0.019189 0.000601524
0.0304139 0.0191833 0.000601524

0.0304335 0.0191895 0.000601524
0.0304322 0.019189 0.000601524

0.0299195 0.0190287 0.000601524
0.0299066 0.0190247 0.000601524

0.0299012 0.019023 0.000601524
0.0298829 0.0190172 0.000601524

0.0299066 0.0190247 0.000601524
0.0299012 0.019023 0.000601524

0.0299378 0.0190345 0.000601524
0.0299195 0.0190287 0.000601524

0.0299561 0.0190402 0.000601524
0.0299378 0.0190345 0.000601524

0.0299648 0.019043 0.000601524
0.0299561 0.0190402 0.000601524

0.0309083 0.019336 0.000601524
0.0309082 0.0193359 0.000601524

0.0309265 0.0193416 0.000601524
0.0309083 0.019336 0.000601524

0.0309449 0.0193472 0.000601524
0.0309265 0.0193416 0.000601524

0.0309815 0.0193584 0.000601524
0.0309678 0.0193543 0.000601524

0.0309632 0.0193528 0.000601524
0.0309449 0.0193472 0.000601524

0.0309679 0.0193543 0.000601524
0.0309632 0.0193528 0.000601524

0.0310364 0.0193752 0.000601524
0.0310276 0.0193726 0.000601524

0.0310547 0.0193808 0.000601524
0.0310364 0.0193752 0.000601524

0.0309998 0.019364 0.000601524
0.0309815 0.0193584 0.000601524

0.0310181 0.0193696 0.000601524
0.0309998 0.019364 0.000601524

0.0310277 0.0193726 0.000601524
0.0310181 0.0193696 0.000601524

0.0311646 0.0194144 0.000601524
0.0311476 0.0194092 0.000601524

0.0311829 0.01942 0.000601524
0.0311646 0.0194144 0.000601524

0.0312012 0.0194256 0.000601524
0.0311829 0.01942 0.000601524

0.0310914 0.019392 0.000601524
0.0310876 0.0193909 0.000601524

0.0310731 0.0193864 0.000601524
0.0310547 0.0193808 0.000601524

0.0310876 0.0193909 0.000601524
0.0310731 0.0193864 0.000601524

0.0311097 0.0193976 0.000601524
0.0310914 0.019392 0.000601524

0.031128 0.0194032 0.000601524
0.0311097 0.0193976 0.000601524

0.0311463 0.0194088 0.000601524
0.031128 0.0194032 0.000601524

0.0311476 0.0194092 0.000601524
0.0311463 0.0194088 0.000601524

0.0312745 0.0194478 0.000601524
0.0312678 0.0194458 0.000601524

0.0312196 0.0194311 0.000601524
0.0312076 0.0194275 0.000601524

0.0312379 0.0194367 0.000601524
0.0312196 0.0194311 0.000601524

0.0312076 0.0194275 0.000601524
0.0312012 0.0194255 0.000601524

0.0312562 0.0194423 0.000601524
0.0312379 0.0194367 0.000601524

0.0312678 0.0194458 0.000601524
0.0312562 0.0194423 0.000601524

0.0312928 0.0194534 0.000601524
0.0312745 0.0194478 0.000601524

0.0313111 0.019459 0.000601524
0.0312928 0.0194534 0.000601524

0.0313294 0.0194645 0.000601524
0.031328 0.0194641 0.000601524

0.0313477 0.0194701 0.000601524
0.0313294 0.0194645 0.000601524

0.0313281 0.0194641 0.000601524
0.0313111 0.019459 0.000601524

0.0314026 0.0194868 0.000601524
0.0313883 0.0194824 0.000601524

0.0314209 0.0194923 0.000601524
0.0314026 0.0194868 0.000601524

0.0314576 0.0195035 0.000601524
0.0314487 0.0195007 0.000601524

0.0314393 0.0194979 0.000601524
0.0314209 0.0194923 0.000601524

0.0314487 0.0195007 0.000601524
0.0314393 0.0194979 0.000601524

0.0314759 0.019509 0.000601524
0.0314576 0.0195035 0.000601524

0.0314942 0.0195146 0.000601524
0.0314759 0.019509 0.000601524

0.0316407 0.0195589 0.000601524
0.0316301 0.0195557 0.000601524

0.0315125 0.0195201 0.000601524
0.0315091 0.0195191 0.000601524

0.0315308 0.0195257 0.000601524
0.0315125 0.0195201 0.000601524

0.0315491 0.0195312 0.000601524
0.0315308 0.0195257 0.000601524

0.0315674 0.0195367 0.000601524
0.0315491 0.0195312 0.000601524

0.0315091 0.0195191 0.000601524
0.0314942 0.0195146 0.000601524

0.0315857 0.0195423 0.000601524
0.0315695 0.0195374 0.000601524

0.0316041 0.0195478 0.000601524
0.0315857 0.0195423 0.000601524

0.0315696 0.0195374 0.000601524
0.0315674 0.0195367 0.000601524

0.0316224 0.0195533 0.000601524
0.0316041 0.0195478 0.000601524

0.0316301 0.0195557 0.000601524
0.0316224 0.0195533 0.000601524

0.031366 0.0194757 0.000601524
0.0313477 0.0194701 0.000601524

0.0313843 0.0194812 0.000601524
0.031366 0.0194757 0.000601524

0.0313884 0.0194824 0.000601524
0.0313843 0.0194812 0.000601524

0.0305054 0.0192118 0.000601524
0.0304925 0.0192078 0.000601524

0.0304871 0.0192061 0.000601524
0.0304688 0.0192004 0.000601524

0.0304926 0.0192078 0.000601524
0.0304871 0.0192061 0.000601524

0.0305238 0.0192175 0.000601524
0.0305054 0.0192118 0.000601524

0.030542 0.0192231 0.000601524
0.0305238 0.0192175 0.000601524

0.0305604 0.0192288 0.000601524
0.0305516 0.0192261 0.000601524

0.0305787 0.0192345 0.000601524
0.0305604 0.0192288 0.000601524

0.0306153 0.0192458 0.000601524
0.0306108 0.0192444 0.000601524

0.030597 0.0192401 0.000601524
0.0305787 0.0192345 0.000601524

